SERVER,BTOP_CHAMP_ID,BJGL_CHAMP_ID,BMID_CHAMP_ID,BBOT_CHAMP_ID,BSUP_CHAMP_ID,BBAN1,BBAN2,BBAN3,BBAN4,BBAN5,RTOP_CHAMP_ID,RJGL_CHAMP_ID,RMID_CHAMP_ID,RBOT_CHAMP_ID,RSUP_CHAMP_ID,RBAN1,RBAN2,RBAN3,RBAN4,RBAN5,FIRST_BLOOD,BCHAMP_KILLS,RCHAMP_KILLS,FIRST_DRAG,BDRAG_KILLS,RDRAG_KILLS,FIRST_HERALD,BHERALD_KILLS,RHERALD_KILLS,FIRST_TOWER,BTOWER_KILLS,RTOWER_KILLS,FIRST_BARON,BBARON_KILLS,RBARON_KILLS,FIRST_INHIB,BINHIB_KILLS,RINHIB_KILLS,WINNER
NORTH_AMERICA,516,48,7,119,555,22,44,268,41,78,54,234,43,21,497,203,3,235,238,-1,0,39,14,0,2,1,0,2,0,0,11,0,0,1,0,0,2,0,0
NORTH_AMERICA,887,104,777,30,12,119,67,240,238,163,516,64,517,235,157,246,78,360,119,240,0,23,7,0,1,0,1,0,1,0,2,1,2,0,0,2,0,0,0
NORTH_AMERICA,79,48,517,895,40,555,17,103,119,238,86,131,20,523,44,202,-1,164,120,-1,0,31,11,1,0,2,1,0,2,0,9,1,0,1,0,0,2,0,0
NORTH_AMERICA,113,203,50,147,53,350,15,895,888,122,14,62,127,119,40,38,114,888,15,555,1,27,37,1,2,2,0,2,0,0,3,8,1,0,1,1,0,1,1
NORTH_AMERICA,164,131,18,119,111,221,78,203,104,30,103,234,59,236,26,246,350,16,114,141,0,38,27,1,2,1,0,2,0,0,7,1,2,0,0,0,1,0,0
NORTH_AMERICA,24,78,163,523,888,114,55,122,147,141,74,72,238,429,59,9,157,150,104,887,0,43,52,1,3,2,0,1,0,1,8,7,0,1,2,1,1,2,0
NORTH_AMERICA,68,141,163,29,147,121,517,200,104,-1,122,79,246,157,888,119,45,9,350,221,1,32,35,0,2,2,1,0,1,1,2,11,1,0,2,1,0,4,1
NORTH_AMERICA,221,79,246,14,43,119,24,45,163,15,56,9,80,29,267,30,107,24,20,119,1,35,25,1,2,1,0,1,0,0,8,2,0,1,0,0,1,0,0
NORTH_AMERICA,122,120,99,429,888,114,69,16,523,26,164,876,42,22,497,246,157,-1,350,238,0,36,16,0,1,0,0,2,0,0,9,2,0,1,0,0,2,0,0
NORTH_AMERICA,24,104,115,29,40,41,119,9,15,238,85,62,91,895,26,23,555,517,888,268,0,36,11,0,1,0,1,0,1,0,10,3,2,0,0,0,2,0,0
NORTH_AMERICA,24,30,238,523,223,41,7,119,517,555,84,48,85,29,888,429,-1,114,203,86,1,31,24,1,2,1,0,1,0,1,5,2,2,0,0,2,0,0,0
NORTH_AMERICA,76,238,8,523,412,245,38,114,147,517,92,104,103,223,235,360,157,555,114,429,1,13,29,0,2,0,1,0,1,1,0,9,2,0,0,2,0,0,1
NORTH_AMERICA,79,59,517,15,497,157,119,17,104,9,84,62,555,44,147,26,119,268,17,221,0,19,35,1,0,3,0,2,0,0,5,7,1,0,2,1,0,1,1
NORTH_AMERICA,39,106,517,145,12,268,350,122,24,104,43,48,777,81,555,246,114,35,895,147,1,45,27,1,3,1,0,2,0,1,8,2,2,0,0,0,1,0,0
NORTH_AMERICA,24,77,221,43,350,114,131,246,157,119,164,120,777,147,22,246,9,429,238,30,1,27,15,0,4,0,1,0,1,1,3,4,0,1,0,2,0,0,0
NORTH_AMERICA,777,238,7,498,497,107,114,9,-1,119,246,131,104,157,12,221,517,147,122,9,1,22,35,1,0,4,0,1,1,1,2,10,1,0,2,1,0,2,1
NORTH_AMERICA,24,245,6,67,350,30,268,54,104,26,92,68,1,429,888,119,134,35,114,163,1,14,24,1,1,3,1,0,2,1,4,10,1,0,1,1,0,1,1
NORTH_AMERICA,887,64,163,81,888,35,-1,53,114,55,23,147,104,201,236,107,268,54,141,555,1,37,49,0,1,2,1,0,1,1,3,11,1,0,1,1,0,2,1
NORTH_AMERICA,8,68,234,81,101,35,163,17,432,429,41,20,517,895,888,6,119,15,19,38,1,15,24,1,0,3,0,2,0,1,2,4,1,0,1,2,0,0,1
NORTH_AMERICA,114,77,268,222,235,147,-1,203,78,119,2,68,84,15,432,119,35,23,55,9,0,9,28,1,0,2,1,0,2,1,0,9,2,0,0,1,0,1,1
NORTH_AMERICA,8,91,26,523,350,246,9,119,17,35,41,44,517,360,37,55,163,86,20,235,0,27,33,1,1,4,0,1,1,0,3,9,1,0,2,1,0,2,1
NORTH_AMERICA,86,44,50,429,37,92,350,119,157,203,84,48,41,360,497,163,26,246,114,35,1,30,30,1,2,2,1,1,1,1,3,4,0,1,0,2,0,0,0
NORTH_AMERICA,114,203,7,147,53,134,30,221,15,107,150,421,127,429,888,35,69,16,8,-1,0,21,37,1,0,2,1,0,1,1,1,6,2,0,0,1,0,1,1
NORTH_AMERICA,107,76,163,96,888,22,517,28,55,9,114,234,38,429,117,17,35,777,119,7,0,21,5,0,1,1,0,1,0,0,4,0,2,0,0,2,0,0,0
NORTH_AMERICA,150,104,69,21,888,22,895,16,246,238,103,234,114,222,497,147,30,203,35,119,1,33,22,0,3,0,1,1,1,1,8,2,0,1,0,0,1,0,0
NORTH_AMERICA,41,107,711,221,350,80,203,235,55,163,114,64,142,134,78,35,429,53,30,11,0,14,37,1,0,3,1,0,1,1,0,9,2,0,0,1,0,1,1
NORTH_AMERICA,157,80,142,50,12,38,24,-1,236,429,122,62,127,360,111,9,517,55,114,77,0,56,40,1,3,2,1,0,2,1,8,7,1,1,1,1,1,1,0
NORTH_AMERICA,114,20,131,119,497,203,517,147,163,246,875,76,777,81,432,238,23,35,429,555,0,7,23,1,0,1,0,1,0,1,0,2,2,0,0,2,0,0,1
NORTH_AMERICA,518,104,112,22,888,9,119,17,37,11,150,163,3,429,59,895,114,203,-1,35,0,17,7,2,0,0,2,0,0,0,3,0,2,0,0,2,0,0,0
NORTH_AMERICA,429,2,112,147,40,221,9,104,29,203,24,163,3,15,111,142,895,74,35,203,1,6,34,1,0,2,0,1,1,1,0,8,2,0,0,1,0,1,1
NORTH_AMERICA,875,245,142,895,26,34,-1,2,15,517,113,5,112,67,40,266,555,119,238,35,1,20,28,1,1,2,1,0,2,1,1,8,1,0,1,1,0,1,1
NORTH_AMERICA,41,234,127,119,26,77,-1,517,147,15,150,163,236,895,40,114,555,35,-1,238,0,14,20,0,1,1,1,0,2,1,1,4,1,0,1,2,0,0,1
NORTH_AMERICA,24,20,89,18,517,41,147,84,203,119,92,131,157,79,235,62,141,9,35,147,0,35,24,1,2,3,0,2,0,0,8,4,0,1,0,0,1,0,0
NORTH_AMERICA,80,104,234,202,101,112,-1,429,119,41,164,163,150,221,32,-1,157,35,777,55,0,46,23,1,2,2,0,2,0,0,11,2,0,1,0,0,3,0,0
NORTH_AMERICA,114,77,55,15,111,74,157,141,777,888,24,163,234,147,89,221,429,35,200,350,0,3,20,1,0,2,0,1,0,1,0,2,2,0,0,2,0,0,1
NORTH_AMERICA,246,76,4,18,555,35,106,147,122,111,887,107,84,119,32,-1,895,350,77,163,0,16,35,1,0,2,0,1,1,1,0,9,2,0,0,1,0,2,1
NORTH_AMERICA,266,200,50,81,350,114,166,360,555,107,164,28,238,51,80,104,119,120,111,24,1,28,42,1,0,3,0,1,1,0,4,9,1,0,1,1,0,2,1
NORTH_AMERICA,86,9,50,119,111,120,-1,517,164,104,114,121,238,147,43,350,141,107,30,24,0,43,62,1,1,3,0,2,0,0,8,5,0,1,1,0,2,0,1
NORTH_AMERICA,78,33,105,81,432,15,122,238,62,119,23,141,112,429,888,119,203,555,24,350,1,8,15,0,1,2,1,0,2,1,1,8,2,0,0,1,0,1,1
NORTH_AMERICA,56,131,91,119,111,120,147,86,107,163,887,234,7,81,888,238,104,246,895,555,1,42,37,1,2,2,0,2,0,0,7,3,1,1,1,0,1,0,0
NORTH_AMERICA,164,104,105,202,497,119,53,30,92,-1,777,64,711,360,117,24,350,114,119,238,1,27,36,0,1,2,1,0,1,0,1,8,1,0,1,1,0,1,1
NORTH_AMERICA,518,234,127,15,40,17,203,11,55,119,92,62,105,222,432,114,555,107,104,203,1,25,30,1,3,1,0,2,0,0,4,9,1,0,2,1,0,2,1
NORTH_AMERICA,150,48,517,498,497,119,114,7,141,53,39,154,38,202,16,54,429,516,200,895,0,16,32,1,0,3,1,0,2,1,3,8,1,0,1,1,0,1,1
NORTH_AMERICA,517,104,101,18,555,78,-1,-1,119,163,150,120,105,429,888,131,-1,-1,238,350,1,27,15,1,2,1,1,0,1,0,9,4,0,1,0,0,2,0,0
NORTH_AMERICA,86,76,157,498,111,119,164,203,238,77,54,9,91,22,497,517,-1,84,131,62,0,29,39,1,1,2,0,2,0,0,6,8,1,1,1,0,1,2,1
NORTH_AMERICA,240,20,105,202,111,114,17,203,238,555,6,254,134,895,432,80,888,119,78,350,1,29,12,0,3,0,0,2,0,0,3,3,0,1,0,2,0,0,0
NORTH_AMERICA,84,141,112,157,111,203,163,221,78,8,67,107,268,81,25,54,147,104,777,119,1,21,33,0,2,2,1,0,1,1,0,9,1,0,1,1,0,1,1
NORTH_AMERICA,86,62,105,223,235,238,-1,30,164,555,516,234,38,429,16,238,15,78,141,50,0,30,8,0,2,0,0,1,0,0,9,0,2,0,0,0,2,0,0
NORTH_AMERICA,157,59,105,15,432,203,119,238,24,154,887,25,246,222,266,238,147,203,41,350,0,20,10,0,3,0,0,2,0,0,8,2,0,1,0,0,1,0,0
NORTH_AMERICA,887,91,105,236,432,238,119,203,92,555,80,62,268,37,15,119,555,141,200,41,1,35,24,1,3,2,0,1,0,1,5,3,0,1,0,0,1,0,0
NORTH_AMERICA,92,121,105,895,235,104,238,21,58,119,17,154,18,202,40,147,246,104,80,21,1,29,30,0,2,4,0,1,1,1,6,7,1,0,3,1,1,2,1
NORTH_AMERICA,266,234,517,15,43,238,555,9,141,147,131,711,36,221,235,114,238,91,11,119,1,5,16,0,1,1,0,1,1,1,1,9,2,0,0,1,0,1,1
NORTH_AMERICA,41,200,79,115,16,202,147,23,163,92,150,33,238,236,22,104,350,15,141,114,1,28,17,1,2,1,0,1,1,0,9,3,0,1,0,0,2,0,0
NORTH_AMERICA,24,102,136,22,26,-1,7,266,15,203,14,91,105,523,432,114,555,-1,238,104,1,49,34,1,4,1,1,0,2,1,9,7,1,1,1,1,1,4,0
NORTH_AMERICA,86,141,517,74,26,15,203,119,164,777,516,234,38,81,32,114,238,40,119,120,1,30,9,1,1,1,0,2,0,0,5,0,2,0,0,2,0,0,0
NORTH_AMERICA,166,64,3,145,25,9,350,62,104,24,36,254,84,22,518,163,234,887,119,350,0,28,13,1,2,1,0,1,0,0,10,1,0,1,0,0,2,0,0
NORTH_AMERICA,240,163,84,67,555,119,114,147,350,41,56,121,61,81,43,86,9,15,221,119,1,13,8,1,2,1,0,2,0,0,5,0,2,0,0,2,0,0,0
NORTH_AMERICA,78,131,157,236,267,92,114,119,62,112,777,104,518,50,40,38,23,555,114,240,0,8,14,0,1,0,1,0,1,0,1,0,2,0,0,2,0,0,1
NORTH_AMERICA,114,101,51,59,126,90,122,895,53,11,92,238,76,432,157,236,200,25,360,78,0,11,19,2,0,0,2,0,0,1,0,2,2,0,0,2,0,0,1
NORTH_AMERICA,5,203,3,412,360,200,11,55,25,235,32,62,145,79,157,114,-1,7,51,28,1,43,33,0,2,0,1,1,1,0,8,2,0,1,0,0,1,0,0
NORTH_AMERICA,266,254,34,555,32,200,-1,105,163,150,17,254,103,202,235,42,80,84,54,40,1,71,39,0,3,1,0,1,0,0,10,0,0,1,0,0,3,0,1
NORTH_AMERICA,266,427,517,15,53,350,203,157,-1,62,777,104,134,360,12,7,41,25,200,119,1,29,24,0,2,1,0,1,1,0,7,6,0,1,0,0,1,0,0
NORTH_AMERICA,266,104,429,134,59,120,523,24,350,200,82,64,246,235,223,26,141,7,517,85,0,22,11,0,1,0,0,1,0,0,5,0,2,0,0,2,0,0,0
NORTH_AMERICA,67,33,3,147,43,555,350,141,24,40,23,5,7,222,53,-1,711,15,24,350,1,15,7,0,1,0,0,1,0,0,2,0,2,0,0,2,0,0,0
NORTH_AMERICA,777,200,105,29,412,421,350,888,67,24,875,78,7,221,53,62,119,114,203,104,1,21,43,0,2,1,1,1,1,1,4,10,1,0,1,1,0,2,1
NORTH_AMERICA,8,78,134,4,350,203,360,163,55,122,68,141,131,202,235,111,266,15,114,517,0,29,20,0,4,0,0,2,0,0,8,3,1,1,1,0,1,0,0
NORTH_AMERICA,266,104,517,360,117,888,163,203,350,119,111,234,22,134,122,876,203,15,114,238,1,18,30,1,1,2,1,0,2,1,1,5,2,0,0,1,0,1,1
NORTH_AMERICA,107,99,106,202,350,9,203,119,122,15,74,64,7,429,888,200,711,163,147,111,0,19,21,1,0,2,1,0,1,1,2,10,1,0,1,1,0,2,1
NORTH_AMERICA,887,203,55,236,147,166,350,107,84,157,24,200,61,15,53,350,62,154,246,-1,1,36,15,0,2,0,1,1,1,0,10,1,2,0,0,0,2,0,0
NORTH_AMERICA,164,200,517,15,117,67,24,119,888,147,98,141,19,81,43,895,67,50,350,24,0,14,46,1,0,3,0,1,1,1,1,10,1,0,1,1,0,1,1
NORTH_AMERICA,164,78,3,119,40,62,246,23,163,350,777,106,19,22,147,111,350,24,203,50,0,22,12,1,1,2,0,2,0,0,9,2,2,0,0,0,2,0,0
NORTH_AMERICA,516,141,42,221,40,38,246,350,203,114,164,106,142,119,267,203,555,62,24,888,1,7,22,1,0,4,1,0,2,0,2,5,2,0,0,2,0,0,1
